TituloObra;Artista;AñoNacimiento;AñoMuerte;Movimiento;Museo
LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 29) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 31) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 33) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 35) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 37) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 39) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 42) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 44) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 46) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 48) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 10) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 50) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 53) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 55) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 57) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 59) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 61) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 63) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 65) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 67) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 69) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 13) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 71) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 74) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 76) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 78) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 80) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 82) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 84) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 86) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 88) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 90) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 15) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 92) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 17) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 19) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 21) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 23) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
Plate (folio 27) from LES TRAVAUX ET LES JEUX;André Derain;1880;1954;Impresionismo;MOMA
PENELOPE TO ULYSSES (plate, page 17) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
HYPERMNESTRA TO LYNCEUS (plate, page 171) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
SAPPHO TO PHAON (plate, page 187) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
PARIS TO HELEN (plate, page 209) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
HELEN TO PARIS (plate, page 243) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
LEANDER TO HERO (plate, page 269) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
HERO TO LEANDER (plate, page 291) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
PHAEDRA TO HIPPOLYTUS (plate, page 31) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
OENONE TO PARIS (plate, page 49) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
DIDO TO AENEAS (plate, page 67) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
HERMIONE TO ORESTES (plate, page 87) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
DEIANIRA TO HERCULES (plate, page 101) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
ARIADNE TO THESEUS (plate, page 119) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
CANACE TO MACAREUS (plate, page 135) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
MEDEA TO JASON (plate, page 149) from HÉROÏDES;André Derain;1880;1954;Impresionismo;MOMA
VIDEGRAIN (frontispiece) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Pantagruel;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 15) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
CARPALIM (plate, page 128) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial P and in-text plate (page 129) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 130) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 131) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
THE LADY OF PARIS (plate, page 132) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial Q and in-text plate (page 133) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 134) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 135) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 136) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 137) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 16) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
EUSTHENES (plate, page 138) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 139) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 141) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
THE HUNT (plate, page 142) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 143) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 145) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 147) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
THE TROPHY (plate, page 148) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial D and in-text plate (page 149) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 152) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 17) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 153) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 155) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 157) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 158) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial L and in-text plate (page 159) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 161) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 164) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial C and in-text plate (page 165) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 166) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plates (page 167) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Gargantua from Pantagruel;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 168) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 169) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 171) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
CITY OF AMAUROTES (plate, page 172) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 173) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 175) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
PANTAGREULIST (plate, page 176) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 177) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 179) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 181) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial G and in-text plate (page 19) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
THE DOCTOR (plate, page 182) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial P and in-text plate (page 183) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 185) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
THE HOLE (plate, page 186) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial O and in-text plate (page 187) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
MARDI GRAS (plate preceding colophon) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Wrapper headline from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 21) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
BADEBEC (plate, page 22) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial Q and in-text plate (page 23) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 24) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 25) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Title page from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
PANTAGRUEL (plate, page 26) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial J and in-text plate (page 27) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 28) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 29) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 30) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 31) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 33) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial Q and in-text plate (page 35) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 37) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 38) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Headpiece (page 7) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 39) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 40) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 41) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 42) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 43) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 44) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 45) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
MESSENGER (plate, page 46) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial P (page 47) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 49) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 9) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
PANURGE (plate, page 52) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial U and in-text plate (page 53) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 55) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 58) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial P and in-text plate (page 59) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 61) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 63) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 64) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial D and in-text plate (page 65) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 67) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
GRANGOUSIER (plate, page 10) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 69) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
LITIGANTS (plate, page 70) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial L and in-text plate (page 71) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 72) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 73) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 74) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 75) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
THE SENTENCING (plate, page 76) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 77) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 78) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial C and in-text plate (page 11) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 79) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
THE PUNISHMENT (plate, page 80) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial L and in-text plate (page 81) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 82) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 83) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 84) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 85) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 86) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial P and in-text plate (page 87) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 88) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 12) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 89) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 91) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 92) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial P and in-text plate (page 93) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 95) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 96) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 97) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 98) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial U and in-text plate (page 99) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 100) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 13) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 101) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 103) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
THAUMASTE (plate, page 104) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial E and in-text plate (page 105) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 107) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 108) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 109) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 110) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 111) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 113) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 14) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 114) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 115) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 116) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial A and in-text plate (page 117) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 118) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial P and in-text plate (page 119) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
In-text plate (page 121) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
PANURGE'S TOUR (plate, page 124) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Initial O and in-text plate (page 125) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
Tailpiece (page 127) from PANTAGRUEL;André Derain;1880;1954;Impresionismo;MOMA
LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 9) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 17) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 27) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 35) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 45) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 53) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 61) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 69) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 77) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 85) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 93) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 101) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 109) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 117) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 125) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 133) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 141) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 151) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 161) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 171) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 179) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 189) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 199) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 207) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 215) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 223) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 231) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 239) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 247) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 257) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 267) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 277) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Plate (page 285) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Duplicate of plate from page 9 (plate 1, 1st supplementary suite) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Duplicate of plate from page 17 (plate 2, 1st supplementary suite) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Duplicate of plate from page 27 (plate 3, 1st supplementary suite) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Duplicate of plate from page 35 (plate 4, 1st supplementary suite) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
Duplicate of plate from page 45 (plate 5, 1st supplementary suite) from LE SATYRICON;André Derain;1880;1954;Impresionismo;MOMA
